"ORDEN","P2_C","P3_C","P4_C","P5_C","P6_C","P7_C","P8_C","P9_C","P10_C","F_EXP"
"10328","02","02","03","11001","51","1","02","1",0,153.03125
"10329","01","01","01","11001","01","3",NA,"1",0,40.5625
"10329","02","02","03","15176","01","1","04","1",0,40.5625
"10330","01","01","01","11001","01","3",NA,"2",80000,33.9229578827216
"10331","01","01","01","11001","01","3",NA,"1",0,115.006627388665
"10332","01","01","01","11001","01","3",NA,"1",0,29.6171562607595
"10337","01","01","01","25377","01","3",NA,"1",0,59.3443632862695
"10343","01","01","01","11001","01","3",NA,"1",0,49.5591816130028
"10344","01","01","01","25899","01","3",NA,"1",0,24.9264705882353
"10344","02","01","01","11001","02","3",NA,"2",50000,24.9264705882353
"10345","01","01","01","11001","01","3",NA,"1",0,22.4338235294118
"10350","01","04","01","11001","01","2",NA,"1",0,39.8823529411765
"10353","01","01","01","11001","04","3",NA,"1",0,43.2058823529412
"10356","01","01","01","11001","03","3",NA,"1",0,39.8823529411765
"10357","01","01","01","05360","01","3",NA,"1",0,30.7426470588235
"10357","02","04","01","01001","04","2",NA,"1",0,30.7426470588235
"10359","01","01","01","11001","01","3",NA,"1",0,22.4338235294118
"10363","01","01","01","11001","01","3",NA,"1",0,63.1912320900671
"10364","01","01","01","11001","01","3",NA,"1",0,47.3602941176471
"10366","01","01","01","11001","01","3",NA,"1",0,114.782608695652
"10366","02","01","01","11001","02","3",NA,"2",180000,114.782608695652
"10367","01","01","01","11001","01","3",NA,"1",0,114.782608695652
"10367","02","01","01","25377","02","3",NA,"1",0,114.782608695652
"10372","01","05","03","11001","02","1","77","1",0,34.0508474576271
"10373","01","01","01","11001","01","3",NA,"1",0,64.53125
"10383","01","01","01","50006","01","3",NA,"1",0,26.5882352941176
"10383","02","01","01","11001","01","3",NA,"1",0,26.5882352941176
"10399","01","01","01","11001","01","3",NA,"2",33000,1275
"10405","01","01","01","11001","01","1","02","1",0,114.782608695652
"10410","01","04","01","11001","01","2",NA,"1",0,17.85
"10412","01","01","01","11001","01","3",NA,"1",0,17.9470588235294
"10413","01","01","01","11001","01","3",NA,"1",0,66.485903686524
"10414","01","01","01","25307","01","3",NA,"1",0,63.586594165727
"10416","01","01","01","11001","01","3",NA,"1",0,163.268382352941
"10418","01","01","01","11001","01","3",NA,"1",0,94.03125
"10419","01","01","03","73001","01","3",NA,"1",0,49.287705358139
"10421","01","01","01","11001","53","3",NA,"1",0,24.9264705882353
"10421","02","01","01","11001","53","3",NA,"1",0,24.9264705882353
"10421","03","03","01","11001","53","3",NA,"1",0,24.9264705882353
"10423","01","01","01","11001","01","3",NA,"1",0,74.1176470588235
"10423","02","01","01","11001","01","3",NA,"1",0,74.1176470588235
"10429","01","04","01","11001","01","2",NA,"2",20000,249.264705882353
"10435","01","02","01","11001","01","3",NA,"2",60000,288.235294117647
"10435","02","02","01","25843","01","3",NA,"2",60000,288.235294117647
"10446","01","01","01","25899","01","3",NA,"1",0,46.2003488460134
"10447","01","01","01","11001","01","3",NA,"1",0,144.117647058824
"10451","01","03","02","25214","02","3",NA,"2",60000,107.058823529412
"10451","02","03","02","25377","02","3",NA,"2",60000,107.058823529412
"10453","01","01","01","11001","02","3",NA,"2",30000,1033.52941176471
"10454","01","01","01","15204","07","3",NA,"1",0,605.294117647059
"10456","01","01","01","11001","02","3",NA,"1",0,605.294117647059
"10459","01","02","01","25754","01","3",NA,"1",0,144.117647058824
"10460","01","01","01","11001","02","3",NA,"2",70000,107.058823529412
"10460","02","02","01","11001","01","3",NA,"1",0,107.058823529412
"10460","03","01","02","11001","03","3",NA,"1",0,107.058823529412
"10462","01","01","01","11001","02","3",NA,"1",0,140
"10462","02","01","01","25754","01","3",NA,"1",0,140
"10462","03","04","01","25754","03","2",NA,"1",0,140
"10462","04","04","01","01001","04","2",NA,"1",0,140
"10465","01","01","01","25175","01","3",NA,"1",0,107.058823529412
"10467","01","04","01","11001","02","2",NA,"1",0,107.058823529412
"10471","01","01","01","11001","01","3",NA,"1",0,65.2161546776138
"10476","01","01","01","11001","01","3",NA,"1",0,94.03125
"10481","01","01","01","11001","01","3",NA,"2",70000,22.3554423849021
"10483","01","01","01","25175","02","3",NA,"1",0,153.03125
"10483","02","01","01","50001","01","3",NA,"1",0,153.03125
"10491","01","02","03","25151","01","3",NA,"3",120000,165.6
"10496","01","01","01","11001","02","3",NA,"1",0,48
"10497","01","01","01","11001","01","3",NA,"1",0,67.1946659185045
"10504","01","04","01","01001","04","2",NA,"1",0,260.972972972973
"10506","01","01","01","11001","01","3",NA,"1",0,145.837837837838
"10506","02","04","01","01001","02","2",NA,"1",0,145.837837837838
"10508","01","02","01","11001","01","1","04","1",0,65.9016490101998
"10514","01","01","01","11001","01","3",NA,"2",0,48
"10515","01","01","03","11001","01","3",NA,"1",0,316.002318426221
"10515","02","01","02","11001","01","3",NA,"1",0,316.002318426221
"10516","01","01","01","11001","01","3",NA,"1",0,48
"10521","01","01","01","11001","02","3",NA,"1",0,110.690678171599
"10521","02","04","01","11001","02","2",NA,"1",0,110.690678171599
"10530","01","01","01","25899","02","3",NA,"2",56000,105.538141508637
"10536","01","01","01","11001","02","3",NA,"1",0,33.5035378170854
"10537","01","01","01","11001","02","3",NA,"1",0,24
"10543","01","01","01","11001","01","3",NA,"1",0,315.1
"10544","01","01","01","11001","01","3",NA,"1",0,130.486486486486
"10545","01","01","01","25473","01","3",NA,"1",0,110.690678491203
"10545","02","01","01","25899","01","3",NA,"1",0,110.690678491203
"10551","01","01","01","11001","02","3",NA,"2",0,59.2
"10555","01","03","02","25214","03","1","77","1",0,260.972972972973
"10565","01","01","01","15693","01","3",NA,"2",0,89.65625
"10569","01","01","01","11001","01","3",NA,"1",0,174.8
"10570","01","01","01","11001","01","3",NA,"1",0,399.408467214052
"10571","01","01","01","11001","01","3",NA,"1",0,2033.2
"10573","01","04","01","11001","02","2",NA,"1",0,255.558504090783
"10581","01","02","01","25377","01","3",NA,"2",55000,226.432432432432
"10584","01","01","01","11001","01","3",NA,"2",60000,157.351351351351
"10585","01","01","01","11001","01","3",NA,"2",40000,213.047172512941
"10587","01","05","03","11001","50","3",NA,"3",170000,127.927927927928
"10590","01","01","01","11001","01","3",NA,"2",50000,452.864864864865
"10593","01","02","01","25269","02","3",NA,"1",0,188.6
"10594","01","01","01","11001","02","3",NA,"2",60000,224.272512873805
"10601","01","01","01","25175","01","3",NA,"1",0,221.605254877046
"10602","01","02","02","11001","01","3",NA,"2",120000,168.864864864865
"10606","01","01","01","11001","01","3",NA,"1",0,139.84
"10612","01","01","01","11001","02","3",NA,"1",0,48
"10612","02","01","01","11001","01","3",NA,"1",0,48
"10612","03","01","02","11001","02","1","04","1",0,48
"10614","01","01","01","11001","01","3",NA,"1",0,24
"10616","01","01","01","11001","03","3",NA,"3",80000,130.486486486486
"10623","01","01","01","25377","01","3",NA,"2",60000,34.45
"10624","01","01","01","11001","01","3",NA,"1",0,47.84
"10625","01","01","01","11001","01","3",NA,"1",0,1081.11617008428
"10634","01","04","01","11001","01","2",NA,"1",0,1120
"10636","01","05","01","11001","01","3",NA,"4",0,460
"10638","01","02","02","25754","01","1","04","1",0,419.52
"10641","01","04","01","01001","01","2",NA,"1",0,230
"10642","01","01","01","11001","01","3",NA,"2",65000,337.72972972973
"10643","01","01","01","11001","01","3",NA,"1",0,188.6
"10644","01","04","01","01001","03","2",NA,"1",0,337.72972972973
"10645","01","04","01","01001","04","2",NA,"1",0,139.84
"10650","01","04","01","11001","01","2",NA,"1",0,72
"10652","01","01","02","25377","02","1","04","1",0,421.563829787234
"10658","01","01","01","25377","01","3",NA,"1",0,12.6315789473684
"10661","01","01","01","11001","01","3",NA,"2",65000,1216.86537827296
"10663","01","05","01","11001","01","3",NA,"1",0,527.671732522796
"10671","01","01","01","11001","03","3",NA,"1",0,88.5
"10675","01","04","01","73268","03","2",NA,"1",0,36
"10679","01","01","01","11001","01","3",NA,"1",0,32.45
"10683","01","01","01","11001","01","3",NA,"1",0,39.825
"10695","01","02","01","15238","01","3",NA,"1",0,12.6315789473684
"10697","01","04","01","11001","52","2",NA,"1",0,137.175531914894
"10698","01","01","01","11001","02","3",NA,"1",0,411.526595744681
"10698","02","01","01","11001","02","3",NA,"2",70000,411.526595744681
"10698","03","04","01","11001","03","2",NA,"1",0,411.526595744681
"10698","04","04","01","11001","04","2",NA,"1",0,411.526595744681
"10699","01","05","01","11001","01","3",NA,"1",0,433.814815689847
"10707","01","01","01","11001","01","3",NA,"1",0,17.8323334110264
"10709","01","02","01","11001","01","3",NA,"1",0,19.7394413883721
"10709","02","04","01","11001","05","2",NA,"1",0,19.7394413883721
"10710","01","02","03","11001","01","3",NA,"1",0,10.1052631578947
"10718","01","01","01","11001","02","3",NA,"1",0,257.622340425532
"10727","01","01","01","11001","01","3",NA,"1",0,10.330563845298
"10729","01","01","01","25175","01","3",NA,"2",0,14.7368421052632
"10732","01","01","01","13001","01","3",NA,"1",0,40.5
"10732","02","04","01","41001","01","2",NA,"1",0,40.5
"10733","01","04","01","11001","01","2",NA,"1",0,121.5
"10738","01","01","01","11001","01","3",NA,"1",0,14.7272727272727
"10745","01","01","01","11001","02","3",NA,"1",0,33.1875
"10745","02","02","01","11001","02","3",NA,"1",0,33.1875
"10746","01","01","01","11001","01","3",NA,"1",0,33.1875
"10746","02","01","01","11001","03","3",NA,"1",0,33.1875
"10746","03","04","01","11001","03","2",NA,"1",0,33.1875
"10749","01","01","01","11001","01","3",NA,"1",0,88.5
"10751","01","01","01","25843","01","3",NA,"1",0,81.125
"10759","01","01","01","11001","01","3",NA,"1",0,45.7780052086153
"10760","01","01","01","11001","01","3",NA,"1",0,345.883876567426
"10760","02","01","01","11001","02","3",NA,"1",0,345.883876567426
"10761","01","01","01","11001","02","3",NA,"1",0,269.1875
"10765","01","01","01","11001","01","3",NA,"1",0,162.25
"10765","02","01","01","11001","03","3",NA,"1",0,162.25
"10766","01","01","01","11001","01","3",NA,"1",0,81.125
"10769","01","01","01","11001","01","3",NA,"1",0,82.6
"10770","01","01","01","11001","53","3",NA,"1",0,39.825
"10771","01","01","01","11001","01","3",NA,"1",0,39.825
"10774","01","01","01","11001","01","3",NA,"1",0,32.45
"10775","01","01","01","11001","01","3",NA,"1",0,33.1875
"10775","02","01","01","11001","03","3",NA,"1",0,33.1875
"10775","03","01","01","11001","04","3",NA,"1",0,33.1875
"10776","01","01","01","25175","01","3",NA,"1",0,130.291666666667
"10776","02","01","01","11001","01","3",NA,"1",0,130.291666666667
"10776","03","01","01","11001","03","3",NA,"1",0,130.291666666667
"10776","04","02","01","11001","04","3",NA,"1",0,130.291666666667
"10779","01","02","01","11001","01","3",NA,"1",0,347.607886108715
"10780","01","01","01","11001","01","3",NA,"1",0,45.7780052086153
"10783","01","01","01","11001","01","3",NA,"1",0,108.78125
"10786","01","01","01","13001","01","3",NA,"1",0,39.825
"10787","01","04","01","11001","01","2",NA,"1",0,513.885209508726
"10789","01","01","01","76001","03","3",NA,"1",0,405.950354609929
"10789","02","01","01","11001","01","3",NA,"1",0,405.950354609929
"10791","01","04","01","11001","01","2",NA,"1",0,459.363636363636
"10804","01","01","01","11001","01","3",NA,"1",0,27.65625
"10805","01","01","01","11001","02","3",NA,"1",0,132.75
"10809","01","01","01","11001","03","3",NA,"3",60000,370.588235294118
"10811","01","01","01","11001","01","3",NA,"1",0,45.2941176470588
"10812","01","05","01","11001","01","3",NA,"1",0,157.351351351351
"10813","01","01","01","11001","01","3",NA,"1",0,82.3529411764706
"10819","01","01","01","11001","03","3",NA,"1",0,51
"10823","01","01","01","11001","02","3",NA,"1",0,344.25
"10824","01","01","01","11001","01","3",NA,"1",0,286.411550550235
"10826","01","01","03","11001","01","3",NA,"2",0,111.578947368421
"10827","01","01","01","11001","02","3",NA,"1",0,145.614035087719
"10831","01","01","01","76001","01","3",NA,"1",0,123.529411764706
"10834","01","01","01","25175","02","3",NA,"2",60000,61.0526315789474
"10838","01","01","01","11001","02","3",NA,"1",0,16.140350877193
"10840","01","02","02","25377","01","1","04","1",0,330.464807102271
"10841","01","01","01","25260","01","3",NA,"1",0,45.2941176470588
"10844","01","02","03","25843","01","3",NA,"1",0,75.7647058823529
"10846","01","02","01","11001","01","3",NA,"1",0,592.941176470588
"10849","01","02","01","11001","01","3",NA,"1",0,248.625
"10852","01","01","01","11001","01","3",NA,"1",0,420.75
"10859","01","01","01","11001","01","3",NA,"1",0,293.25
"10860","01","01","01","11001","01","3",NA,"1",0,1275
"10860","02","05","01","11001","01","3",NA,"1",0,1275
"10862","01","02","01","11001","50","1","04","1",0,115.294117647059
"10864","01","04","01","11001","01","2",NA,"1",0,513.882352941177
"10868","01","01","01","25899","01","3",NA,"1",0,1033.52941176471
"10869","01","02","01","25377","01","3",NA,"1",0,570.224044290675
"10871","01","01","01","11001","01","3",NA,"1",0,118.346761154099
"10873","01","04","01","11001","01","2",NA,"1",0,214.343130424739
"10877","01","05","03","11001","01","3",NA,"1",0,114.75
"10878","01","01","01","11001","01","3",NA,"1",0,248.625
"10879","01","01","01","25377","01","3",NA,"3",14000,51.3666898145009
"10881","01","01","01","11001","03","3",NA,"1",0,293.25
"10881","02","01","01","11001","04","3",NA,"1",0,293.25
"10882","01","01","01","11001","01","3",NA,"1",0,1275
"10882","02","01","01","11001","03","3",NA,"1",0,1275
"10887","01","01","01","11001","01","3",NA,"1",0,159.664256232199
"10887","02","01","01","11001","02","3",NA,"1",0,159.664256232199
"10889","01","05","01","11001","03","3",NA,"1",0,204.684684684685
"10890","01","04","01","11001","01","2",NA,"1",0,12.1052631578947
"10896","01","01","01","25175","01","3",NA,"1",0,8.07017543859649
"10897","01","01","01","11001","02","3",NA,"1",0,21.1117292336043
"10897","02","01","01","11001","04","3",NA,"1",0,21.1117292336043
"10899","01","01","01","25175","01","3",NA,"1",0,165.616513321142
"10900","01","01","01","11001","01","3",NA,"1",0,101.142857142857
"10902","01","01","01","11001","01","3",NA,"2",35000,91.6746411483254
"10904","01","04","01","11001","03","2",NA,"1",0,118.346761154099
"10905","01","01","01","11001","01","3",NA,"1",0,111.297297297297
"10914","01","04","01","11001","53","2",NA,"1",0,698.916978854909
"10915","01","02","01","11001","50","3",NA,"1",0,818.738738738739
"10917","01","01","01","11001","01","3",NA,"1",0,15.9644718495884
"10922","01","04","01","11001","01","2",NA,"1",0,15.6190476190476
"10925","01","01","01","11001","01","3",NA,"1",0,7.63157894736842
"10927","01","01","01","11001","01","3",NA,"1",0,157.96884949175
"10928","01","02","02","25377","01","3",NA,"1",0,157.351351351351
"10928","02","04","01","11001","02","2",NA,"1",0,157.351351351351
"10930","01","01","01","11001","02","3",NA,"2",60000,12.1052631578947
"10930","02","04","01","11001","02","2",NA,"2",15000,12.1052631578947
"10933","01","02","01","25754","01","3",NA,"1",0,7.71929824561404
"10933","02","01","01","25473","02","3",NA,"1",0,7.71929824561404
"10937","01","05","02","11001","01","3",NA,"1",0,214.569055503224
"10940","01","05","01","11001","03","3",NA,"1",0,440.533333333333
"10942","01","01","01","11001","01","3",NA,"1",0,63.3243243243243
"10943","01","01","01","11001","01","3",NA,"1",0,220.378288711995
"10946","01","04","01","11001","53","2",NA,"1",0,15.0877192982456
"10961","01","01","01","11001","02","3",NA,"1",0,118.836363636364
"10962","01","02","01","11001","02","3",NA,"1",0,65.6350977544248
"10963","01","01","01","17380","01","3",NA,"2",34000,91.6746411483254
"10966","01","01","01","11001","02","3",NA,"2",60000,83.1578947368421
"10968","01","01","01","11001","02","3",NA,"1",0,81.5307139319768
"10976","01","05","01","11001","53","3",NA,"2",25000,41.5238095238095
"10980","01","01","01","11001","01","3",NA,"1",0,170
"10980","02","02","01","11001","50","3",NA,"1",0,170
